Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
Limestone_51.jpg,Limestone,1096.0165477362204,1423.7442494884992,1046.6330585629921,1455.2672825345653,0.06508992577298521,0.05211277462731982,0.06257389311946987,0.05375936313490054,22.95983021653543,26.848347696695395,22.556902066929133,27.090706181412365,9.461441789285708,9.55179604999603,9.439963089495489,9.552255865548556,9.70738635813209e-05,8.691318765240296e-05,9.959980857461714e-05,8.643460773808522e-05,0.009852606943409491,0.009322724261309189,0.00997997036942581,0.009297021444424295,0.7884140804427497,0.7254515399519472,0.7982089898965912,0.719359586492644
Limestone_52.jpg,Limestone,1259.8765994094492,1558.1639903279806,1321.5698203740158,1481.9964659929321,0.04626891161018377,0.03956077788422096,0.04435092665029388,0.04061835895699078,26.758981299212607,29.69464938929878,27.149790846456693,28.990203980407962,9.458459253896391,9.497854305858604,9.456245950705599,9.487247170521115,9.65346168973588e-05,9.263692654733565e-05,9.706629520680915e-05,9.370748482956449e-05,0.009825203147892607,0.009624807870671272,0.009852222856127907,0.009680262642592115,0.6984574459793885,0.6248621289814483,0.6824978983226271,0.643081956863589
Limestone_53.jpg,Limestone,490.19328248031513,636.6130572261145,422.5832308070866,566.5652551305103,0.07131772543363232,0.06168509240156593,0.08279244407313147,0.06852009134528661,15.936023622047248,18.443672887345777,14.337290846456693,16.92225184450369,8.97896192686622,9.07455396170542,8.88684192329299,9.006301305082777,0.0001632857879973573,0.0001458054252211177,0.00018151043382164887,0.00015850028600051,0.012778332754994185,0.012074991727579679,0.01347258081518344,0.012589689670540334,0.7877015662083244,0.7240283902315315,0.816620706108007,0.7543701160266448
Limestone_54.jpg,Limestone,966.148499015748,1300.2607725215448,1236.382997047244,1302.1551863103728,0.2583871071929943,0.17612379701669267,0.1891419036460917,0.19359429961655034,18.190329724409445,21.541943083886164,20.630905511811022,21.69464938929878,8.590837227705673,8.79260584445846,8.738999946330866,8.773896466775703,0.000987292562964032,0.0005232935011719112,0.0005936330232035466,0.0005666751366982801,0.0314212119906924,0.022875609307118166,0.024364585430570056,0.023804939334060065,0.7408593815165981,0.650871779915896,0.6675012024909273,0.6503826357754113
Limestone_55.jpg,Limestone,2088.29939714567,2427.0474300948604,1909.112696850394,2700.6161572323144,0.03666625817149259,0.030739311510771812,0.034582566776967257,0.029002617085300622,34.479638287401585,37.748403496807,33.13435039370079,39.94655589311179,9.753339688331248,9.779621825717541,9.729764910404267,9.80395429060797,6.762342626247754e-05,6.535402741584826e-05,6.926008725064326e-05,6.352043208147424e-05,0.008223346415084163,0.008084183781671979,0.008322264550628228,0.00796997064495687,0.6533934519060236,0.5980730149123658,0.6839242021550598,0.5527969342058107
Limestone_56.jpg,Limestone,163.35549950787401,194.26498852997702,128.6410556102362,243.92392584785165,0.7608743594548742,0.7373634193433467,0.7581238013612595,0.7342042209202715,4.165046751968504,4.535557071114141,3.567113681102362,5.11271622543245,3.972826819095089,4.095651766473976,3.9768619252729005,4.114867220749172,0.12345104322777006,0.11535182652484467,0.12207289899198942,0.11493063007206052,0.35135600639204967,0.3396348429193399,0.3493893229507585,0.3390142033485625,0.9579881025652925,0.9503329600228864,0.9669172533156748,0.9376367264336347
Limestone_57.jpg,Limestone,256.1605561023622,370.64777729555465,160.03531003937013,255.47684295368597,0.754881405159921,0.7120504239540358,0.733234282192632,0.7165546092572163,4.513656496062993,5.732407464814932,3.718750000000001,4.748713497426996,3.6294083507235064,3.7960629922167697,3.674829807521398,3.7741956885502734,0.31578954478709736,0.30792323721171727,0.3147500588214068,0.3084123035999808,0.56195155021327,0.5549083142391338,0.5610258985300115,0.555348812549357,0.954670444486882,0.9348374444237266,0.9716939293268474,0.9550853573839502
Limestone_58.jpg,Limestone,1109.8441190944884,1238.196974393949,769.4799458661416,1340.8038936077874,0.08446342416919123,0.06931625647932532,0.07676661015085567,0.06619916726030452,21.38029035433071,23.29425258850518,18.299704724409448,24.474052948105896,9.153809956007917,9.237578494194482,9.111115218945907,9.259734449923123,0.00016415993525346429,0.00014240154960562884,0.00015941645652822555,0.00013785215740807824,0.012812491375742046,0.011933212040587766,0.012626022989374982,0.011741045839620858,0.6755373357649787,0.6343176618926327,0.7722824531614026,0.6040233753036703
Limestone_59.jpg,Limestone,1929.1496062992128,2203.83848967698,1233.201156496063,1924.1319982639968,0.060552426520084246,0.05443604666304078,0.07735637811136448,0.05680991813092077,30.15428149606299,32.400706801413605,23.260703740157485,30.20615041230083,9.503680715496346,9.544668580377113,9.360641973477794,9.513680195278855,0.00010135945564859877,9.654244616939852e-05,0.00012146862672631598,9.960228240873123e-05,0.010067743324529026,0.009825601567812451,0.011021280630050029,0.009980094308609074,0.7413648125628652,0.7046771460945784,0.8351144927481464,0.7421432534103756
Limestone_60.jpg,Limestone,757.6429010826773,938.249426498853,960.8388287401575,1222.9628619257242,0.10303021151005243,0.08825064417980567,0.11915133813271749,0.09093397712152045,18.460076279527563,20.658131316262637,20.515255905511808,23.84165168330337,8.993713212402108,9.06581762470739,9.03689338756402,9.140512881319605,0.0001861138976184203,0.00016564631058457974,0.0001895518317403822,0.00015559421037621913,0.013642356747220046,0.0128703655963838,0.013767782382808867,0.012473740833295324,0.7072707773095783,0.6364613651717612,0.6279622019200047,0.5261067493938939
Limestone_61.jpg,Limestone,1355.4203371062993,2050.988343976688,1317.332062007874,1700.7016554033112,0.07139862813489953,0.046222719696705876,0.0587979450493286,0.05183193869327436,22.999077263779526,30.587823175646356,24.540108267716533,27.792981585963176,9.399765256516021,9.578112870752403,9.478752985726468,9.532911635089816,0.00010792123635028518,8.598870195446388e-05,9.638892568800761e-05,9.046697986755761e-05,0.010388514636380177,0.009273009325697018,0.009817786190786985,0.009511413137255557,0.7691105351409112,0.6509266679616904,0.775805451140067,0.7105246237424374
